FileName,index_type,M,efConstruction,ef,nlist,nprobe,m,nbits,reorder_k,dataCoord*segment*maxSize,queryCoord*autoHandoff,queryCoord*autoBalance,common*gracefulTime,dataNode*segment*insertBufSize,rootCoord*minSegmentSizeToEnableIndex,dataCoord*segment*sealProportion,construction_time,memory,recall,search_time,construct_dc_counts,search_dc_counts
vdb_random-100-match-kw-small-vocab-no-filters,IVF_SQ8,41,257,658,7026,37,8,7,724,1950,True,True,92981,4933557489,7609,87,0.0,0,0.9748100000000001,0.05051215714775025,5199240,505121571
vdb_random-100-match-kw-small-vocab-no-filters,HNSW,15,130,179,5656,95,128,9,659,7332,False,False,87682,9080577160,417,45,0.0,0,0.63151,0.004242371767759322,1950000,42423717
vdb_random-100-match-kw-small-vocab-no-filters,IVF_SQ8,42,44,713,7084,92,4,9,933,5509,True,True,37329,9891556277,6929,12,0.0,0,0.97555,0.04936687997542321,13034560,493668799
vdb_random-100-match-kw-small-vocab-no-filters,IVF_SQ8,13,158,577,3408,97,1,3,958,8673,True,True,97810,5285898987,7881,29,0.0,0,0.9746299999999999,0.042517978185787786,6611520,425179781
vdb_random-100-match-kw-small-vocab-no-filters,SCANN,53,262,985,4324,35,8,2,996,6601,False,True,79906,2634246480,2656,89,0.0,0,0.9992300000000001,0.005634727049618959,9960,56347270
vdb_random-100-match-kw-small-vocab-no-filters,IVF_FLAT,23,101,995,7404,27,4,3,655,1879,False,True,95993,2476972478,7694,55,0.0,0,0.9983200000000001,0.08838227503001689,3998160,883822750
vdb_random-100-match-kw-small-vocab-no-filters,HNSW,13,14,362,7592,64,2,4,412,6223,False,True,60527,5037820113,2983,52,0.0,0,0.28426,0.004001616453751922,182000,40016164
vdb_random-100-match-kw-small-vocab-no-filters,IVF_FLAT,39,73,203,9938,12,8,3,215,4930,False,False,8603,3823690455,6709,31,0.0,0,0.9745299999999999,0.07943878127261995,2385120,794387812
vdb_random-100-match-kw-small-vocab-no-filters,IVF_SQ8,55,185,867,5230,66,1,3,256,8417,True,True,18618,8052743988,7999,74,0.0,0,0.97475,0.04841352901421487,6903600,484135290
vdb_random-100-match-kw-small-vocab-no-filters,AUTOINDEX,23,484,906,4149,94,2,5,194,1573,True,False,75069,5217426408,1015,32,0.0,0,0.25066,0.022043321095406996,1000000,220433210
